ID,Label,Statement,Subject,Speaker,Speaker Job Title,State,Political Party Affiliation,True Count,False Count,Context
11804,false,A lot of student loans are already refinanced by the federal government.,"debt,education,federal-budget,financial-regulation",dale-kooyenga,State Representative,Wisconsin,republican,2,2,a radio interview
5141,true,Suzanne Bonamici was the only no vote on a 2009 bill cracking down on drunk drivers.,"crime,criminal-justice,message-machine-2012,voting-record",rob-cornilles,consultant,Oregon,republican,1,3,a debate
10193,false,"Over 214,000 doctors opt out of Obamacare exchanges.",health-care,chain-email,,,none,5,159,a chain email
3566,false,"We have a guy who is going to be speaker of the House in four years, and his name has been on the ballot one time.","candidates-biography,elections,redistricting",scott-randolph,State Representative,Florida,democrat,0,1,comments during an appearance on 'The Rachel Maddow Show' on MSNBC
12894,true,California is home to the largest death row populationin the Western Hemisphere.,"death-penalty,elections",yes-62-death-penalty-repeal,,California,none,0,0,a twitter image
2823,false,The cap-and-trade bill before Congress prevents you from selling your home without the permission of the EPA administrator.,"cap-and-trade,climate-change,economy,energy",chain-email,,,none,5,159,e-mail and blog postings
7441,false,"In other jurisdictions where (a domestic partnership registry) has been enacted, we have seen that fewer people enter into marriage.","gays-and-lesbians,marriage",florida-conference-catholic-bishops,,Florida,none,0,1,a committee hearing on domestic partnerships
8799,true,"Thanks in part to our all-of-the-above strategy for American energy, the United States generates more natural gas than anybody.",energy,barack-obama,President,Illinois,democrat,163,150,a Saturday radio address
6872,false,"Says Tammy Baldwin supports a law in which government will take over your decisions on medicine, on doctors and on hospitals.","health-care,medicare,privacy,public-health",tommy-thompson,,Wisconsin,republican,5,17,an interview
9139,false,Says he has engaged in the political process only in the past decade.,"campaign-finance,corporations",charles-koch,Koch Industries,Kansas,none,0,2,"a ""Wall Street Journal"" op-ed"
2025,false,Subsidies for oil and gas companies make up 88 percent of all federal subsidies. Just cutting the oil and gas subsidies out would save the U.S. government $45 billion every year.,"energy,federal-budget,oil-spill,pundits,taxes",keith-olbermann,Political commentator,,none,2,2,a comment on MSNBC's 'Countdown with Keith Olbermann'
12406,false,Says Jacky Rosen has refused to tell us whether she supports Bernie Sanders or Hillary Clinton.,elections,national-republican-congressional-committee,,,republican,5,35,an automated call
4812,true,Twenty percent of housing in Portlands Pearl District is affordable.,"housing,infrastructure,taxes,urban",tom-hughes,Metro president,Oregon,democrat,1,0,a guest column
8185,false,Says your Legislative Assembly was within one vote of enacting each of those bills into Oregon law.,guns,doug-whitsett,state senator,Oregon,republican,1,1,a guest column
711,false,"""Obama's Ten Point Plan to 'Change' The Second Amendment.Ban the manufacture, sale and possession of handguns.""",guns,national-rifle-association,,,none,5,11,a direct mail piece
7331,true,Forty-seven percent of (members of Congress) are millionaires.,congress,rob-woodall,U.S. Representative,Georgia,republican,0,0,a meeting
6306,false,The Pasco County budget has doubled in the past three years.,county-budget,rachel-oconnor,,,republican,0,1,an interview
2214,true,Ive taken on the federal government and won.,candidates-biography,jeff-kottkamp,,Florida,republican,0,1,a debate.
4894,false,U.S. Rep. Debbie Wasserman Schultz has blamed the Republicans for the creation of Hamas.,israel,karen-harrington,restaurant owner,Florida,republican,0,1,an interview
12713,true,"(Koch Industries) is among the worst in toxic air pollution in the entire United States ... and churns out more climate-changing greenhouse gases than oil giants Chevron, Shell and Valero.",environment,harry-reid,Senate Democratic Leader,Nevada,democrat,7,12,remarks on the Senate floor
5216,true,[N]early one in three primary care doctors are forced to limit the number of Medicare patients they see.,health-care,tom-price,Congressman,Georgia,republican,3,3,Op-Ed
10923,true,Former Gov. Rick Perry signed a law that a federal court said was actually written with the purpose of discriminating against minority voters.,"civil-rights,corrections-and-updates,elections,legal-issues",hillary-clinton,Presidential candidate,New York,democrat,76,76,a speech
6636,false,Says she was misquoted and didnt say that the Israeli ambassador said what the Republicans are doing is dangerous for Israel.,israel,debbie-wasserman-schultz,"U.S. Representative, Florida District 23",Florida,democrat,15,19,comments to Fox News
11581,false,"When I became governor, I inherited a large deficit. You know what? We just turned that into the largest surplus in Virginia history.","economy,state-budget",terry-mcauliffe,Governor,Virginia,democrat,2,21,a TV interview.
5102,false,"When Georgia tightened its voter identification laws, the state sent a van and photographer to the homes of people who needed photo IDs and made them for free.","civil-rights,elections",phil-gingrey,U.S. Congressman,Georgia,republican,1,8,an online news story
8912,true,On oil drilling off Floridas coast,"environment,oil-spill",charlie-crist,,Florida,democrat,19,26,newspaper articles
10421,true,Our unemployment rate is now lower than it was before the financial crisis.,"economy,jobs",barack-obama,President,Illinois,democrat,163,150,the State of the Union address
3870,false,Says Ocean Spray is moving its Bordentown processing facility to Pennsylvania largely because of costs associated with the Regional Greenhouse Gas Initiative.,"cap-and-trade,climate-change,economy",diane-allen,State Senator,New Jersey,republican,0,1,a press release
8398,false,"Ann Kuster turned a blind eye to those in need of funding by voting against funding for our nations veterans, low-income women and children, the FDA and the National Institutes of Health.","children,federal-budget,health-care,public-health,science,veterans,women",national-republican-congressional-committee,,,republican,5,35,an advertisement
7474,true,"We have over 300,000,000 weapons, firearms in this country. Thats almost as big as the population.",guns,james-florio,Former governor of New Jersey,New Jersey,democrat,1,0,an interview on Governors' Perspective
11440,false,Wisconsins Government Accountability Board wanted to consider Mickey Mouse and Adolf Hitler as valid signatures on recall petitions.,"elections,legal-issues",scott-walker,Milwaukee County Executive,Wisconsin,republican,40,78,a tweet
11120,true,"Since 2009, weve cut homelessness (among veterans) by a third.","housing,veterans",barack-obama,President,Illinois,democrat,163,150,"an online interview with ""The Daily Show"""
8232,false,Says Gov. Scott Walker hasnt done a public event this entire year.,"state-budget,transparency",chris-larson,Wisconsin Senate Minority Leader,Wisconsin,democrat,1,12,an interview
10947,true,"In just 17 years, spending for Social Security, federal health care and interest on the debt will exceed ALL tax revenue!","debt,federal-budget,taxes",dave-brat,College professor,Virginia,republican,2,7,a Facebook post
6700,false,"Says U.S. Senate candidate Tommy Thompson admitted that Washington, D.C., changed him into an insider selling his influence to make millions from powerful special interests.","bush-administration,candidates-biography,federal-budget,message-machine-2012",democratic-senatorial-campaign-committee,,,democrat,1,3,a TV ad
3431,false,The Texas Constitution still contains Jim Crow provisions about the poll tax and restrictions on women having the right to vote.,legal-issues,charles-reed,retiree,Texas,democrat,0,1,an oped column.
7189,true,Says the Senate will have a record number of female senators in 2013.,"history,women",kay-bailey-hutchison,U.S. Senator,Texas,republican,3,6,a speech on the Senate floor.
1403,false,On the importance of an independent voting record,"elections,job-accomplishments",barack-obama,President,Illinois,democrat,163,150,a speech in Boston
4528,true,If our recovery were more typical of the postwar era . . . we would have 14 million more jobs today.,"economy,jobs",herman-cain,,Georgia,republican,3,18,an op-ed
4361,true,The health insurance plan that (members of Congress) have is no different than any other federal employees in the United States government.,health-care,steve-southerland,"U.S. Representative, Florida District 2",Florida,republican,1,3,comments to Tallahassee residents
9186,false,Federal money for Medicaid expansion is guaranteed for a few years and then goes away.,"federal-budget,medicaid",thomas-garrett-jr,State senator,Virginia,republican,0,3,an op-ed.
550,false,"""I didn't say"" it doesn't really matter whether Gore or Bush is president.",elections,ralph-nader,"Attorney, activist",Connecticut,independent,1,2,"an interview with ""Democracy Now!,"" an independent radio program"
2208,true,The overall fact about illegal immigration is that its not actually getting worse.,"immigration,pundits",rachel-maddow,MSNBC host,,none,6,13,"""The Rachel Maddow Show"""
5767,true,Congress as a whole is less popular than its been since polling was invented.,"congress,polls",jim-cooper,Congressman,Tennessee,democrat,0,0,an op-ed published in The Hill.
